company_id,legal_name,trade_name,rfc,rfc_type,industry,industry_code,employee_count_min,employee_count_max,website,domain,company_phone,company_email,street,number,colony,municipality,state,postal_code,country,latitude,longitude,executive_name,executive_title,standardized_title,seniority_level,department,executive_work_email,email_status,executive_phone,all_sources_combined,source_count,data_quality_score,last_verified_at
mx_aad8b112-20fd-2796-1159-b936a194a30d,AUTOMOTRIZ DINAMICA S.C.,AUTOMOTRIZ DINAMICA,AUD06062365H,MORAL,Instalaciones eléctricas y electromecánicas en construcciones,2382,101,250,https://www.automotrizdinamica.mx,automotrizdinamica.mx,+528571267869,contacto@automotrizdinamica.mx,Circuito 5 de Mayo,1278,Parque Industrial Benito Juárez,Guaymas,Sonora,26557,Mexico,23.612214,-100.78248,Jorge Morales,Socio Fundador,Founder,FOUNDER,EXECUTIVE,jmorales@automotrizdinamica.mx,VERIFIED,+528529659908,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_aef59f84-4db9-a224-2230-dda082f085b8,CORPORATIVO DE OCCIDENTE S. DE R.L. DE C.V.,CORPORATIVO DE OCCIDENTE,COD971108348,MORAL,Fabricación de productos de plástico y polímeros para empaque,3261,251,,https://www.corporativodeoccid.com.mx,corporativodeoccid.com.mx,+528560931426,contacto@corporativodeoccid.com.mx,Circuito Constitución,2519,San Rafael,Chihuahua,Chihuahua,08713,Mexico,16.930643,-99.416736,Daniel Alarcón,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,dalarcón@corporativodeoccid.com.mx,VERIFIED,+528550733988,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_a903f083-b06d-db3e-9623-2353e95cd254,FARMACEUTICA ESPECIALIZADA S.A.B. DE C.V.,FARMACEUTICA ESPECIALIZADA,FAE2201216KJ,MORAL,Servicios de consultoría en administración y gestión empresarial,5416,101,250,https://www.farmaceuticaespeci.mx,farmaceuticaespeci.mx,+528727927766,contacto@farmaceuticaespeci.mx,Carretera Revolución,2532,Roma Norte,Nogales,Sonora,26849,Mexico,16.670087,-98.223179,Gabriel Morales,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,gmorales@farmaceuticaespeci.mx,VERIFIED,+528724870552,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_493d4ffe-7339-dabc-6b78-482be93f5273,COMERCIALIZADORA AVANZADA S.A.P.I. DE C.V.,COMERCIALIZADORA AVANZADA,COA030616RY6,MORAL,Transporte de carga general y logística multimodal,4841,51,100,https://www.comercializadoraav.mx,comercializadoraav.mx,+525715325305,contacto@comercializadoraav.mx,Av. Lázaro Cárdenas,2971,Del Valle,Aguascalientes,Aguascalientes,01929,Mexico,16.538745,-101.247881,Alejandro González,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,agonzález@comercializadoraav.mx,VERIFIED,+525758165033,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_a0e4d422-2ab7-a8cc-e7f1-1baeff3092b2,MANUFACTURA NACIONAL S.C.,MANUFACTURA NACIONAL,MAN200103KI8,MORAL,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,11,30,https://www.manufacturanaciona.com.mx,manufacturanaciona.com.mx,+526821404666,contacto@manufacturanaciona.com.mx,Av. Insurgentes Sur,3392,Parque Industrial,Calvillo,Aguascalientes,01602,Mexico,20.970523,-96.356388,Claudia Salinas,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,csalinas@manufacturanaciona.com.mx,VERIFIED,+526838668098,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_bf52c6b5-9e05-ea03-a206-1dc8c6402d76,SERVICIOS INTEGRALES INTERNACIONAL 21 S.A.P.I. DE C.V.,SERVICIOS INTEGRALES INTERNACIONAL 21,SEI091223Z3P,MORAL,Fabricación de productos de plástico y polímeros para empaque,3261,31,50,https://www.serviciosintegrale.com,serviciosintegrale.com,+523311313532,contacto@serviciosintegrale.com,Calle Universidad,1835,Parque Industrial,Tonalá,Jalisco,14760,Mexico,24.67572,-97.263675,Luis Martínez,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,lmartínez@serviciosintegrale.com,VERIFIED,+523340433191,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_de42609b-5ab8-f5f6-f483-c2bf80497cec,SERVICIOS INTEGRALES GLOBAL S. DE R.L. DE C.V.,SERVICIOS INTEGRALES GLOBAL,SEG020314NGL,MORAL,Instalaciones eléctricas y electromecánicas en construcciones,2382,6,10,https://www.serviciosintegrale.com.mx,serviciosintegrale.com.mx,+523336565765,contacto@serviciosintegrale.com.mx,Calzada Industria Militar,3775 Int Piso 6,Zona Industrial,Puerto Vallarta,Jalisco,14722,Mexico,22.155856,-104.104688,Claudia Castro,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,ccastro@serviciosintegrale.com.mx,VERIFIED,+523395795609,DENUE;DENUE;DENUE,1,100,2026-09-06T14:49:28.011512+00:00
mx_018b8eeb-565e-4c2b-f1f2-6569f03dc940,TRANSFORMADORA ESTRATEGICA S.A.B. DE C.V.,TRANSFORMADORA ESTRATEGICA,TRE000818SK9,MORAL,Comercio al por mayor de artículos de ferretería y herramientas,4662,251,,https://www.transformadoraestr.mx,transformadoraestr.mx,+528132205872,contacto@transformadoraestr.mx,Circuito Paseo Cuauhnáhuac,3640,Del Valle,Santa Catarina,Nuevo León,19420,Mexico,16.571769,-102.777472,Roberto Alarcón,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,ralarcón@transformadoraestr.mx,VERIFIED,+528198532645,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_e8d8b7c3-7949-5694-a0b0-70cf9234bccb,INDUSTRIAS AVANZADA 21 S.A. DE C.V.,INDUSTRIAS AVANZADA 21,INA130320C8E,MORAL,Fabricación de productos de plástico y polímeros para empaque,3261,31,50,https://www.industriasavanzada.com.mx,industriasavanzada.com.mx,+524765867678,contacto@industriasavanzada.com.mx,Carretera Patriotismo,4500 Int Piso 1,Parque Industrial,Tijuana,Baja California,02125,Mexico,24.435752,-96.592952,Patricia González,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,pgonzález@industriasavanzada.com.mx,VERIFIED,+524798851266,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_2b024c00-d42d-c995-064f-30d961490d18,INDUSTRIAS LATINOAMERICANA 27 S.C.,INDUSTRIAS LATINOAMERICANA 27,INL080701YLA,MORAL,Fabricación de equipo de transporte y autopartes,3363,31,50,https://www.industriaslatinoam.mx,industriaslatinoam.mx,+526232109011,contacto@industriaslatinoam.mx,Carretera Manuel Ávila Camacho,458 Int Piso 10,Parque Industrial FINSA,Valladolid,Yucatán,31352,Mexico,21.964242,-100.664019,Roberto Castro,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,rcastro@industriaslatinoam.mx,VERIFIED,+526222058223,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_2e2a22c8-7712-d3d5-b6a5-170ef65e0b80,CORPORATIVO MEXICANA S.A.S.,CORPORATIVO MEXICANA,COM0701111HW,MORAL,Fabricación de productos farmacéuticos y medicamentos,3254,31,50,https://www.corporativomexican.com,corporativomexican.com,+525639584879,contacto@corporativomexican.com,Boulevard Lázaro Cárdenas,3481 Int Piso 7,Parque Industrial FINSA,Tecate,Baja California,02326,Mexico,17.839718,-102.541887,Roberto Dominguez,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,rdominguez@corporativomexican.com,VERIFIED,+525691521382,DENUE;DENUE,1,100,2026-09-06T14:49:28.011512+00:00
mx_62bd6f9c-bd13-5a17-0c67-7ab50dcfda6d,ENERGIA DE LAS AMERICAS S.C.,ENERGIA DE LAS AMERICAS,END99050353P,MORAL,Desarrollo de software y servicios de tecnología de información,5415,51,100,https://www.energiadelasameric.com,energiadelasameric.com,+526070083485,contacto@energiadelasameric.com,Boulevard Constitución,2260,Centro,Hermosillo,Sonora,26265,Mexico,23.677047,-95.685068,Miguel Vega,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,mvega@energiadelasameric.com,VERIFIED,+526092204155,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_7628c6a5-16ec-7af8-a280-bc7ae6dab75c,MANUFACTURA DE LAS AMERICAS S.A.S.,MANUFACTURA DE LAS AMERICAS,MAD1706079DH,MORAL,Fabricación de productos químicos básicos y resinas sintéticas,3251,51,100,https://www.manufacturadelasam.mx,manufacturadelasam.mx,+526817876679,contacto@manufacturadelasam.mx,Calle Insurgentes Sur,2004,Del Valle,Calvillo,Aguascalientes,01120,Mexico,21.63416,-101.465551,Andrea Garza,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,agarza@manufacturadelasam.mx,VERIFIED,+526818653974,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_266f748a-abab-7c16-94c0-40706025c1c8,AUTOMOTRIZ CENTRAL S.C.,AUTOMOTRIZ CENTRAL,AUC081114EDB,MORAL,Fabricación de estructuras metálicas y pailería industrial,3323,101,250,https://www.automotrizcentral6.com.mx,automotrizcentral6.com.mx,+526074386683,contacto@automotrizcentral6.com.mx,Calzada Revolución,814,Parque Industrial FINSA,Nogales,Sonora,26776,Mexico,16.702594,-98.624381,Eduardo Mendoza,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,emendoza@automotrizcentral6.com.mx,VERIFIED,+526096212579,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_5f52c0c9-8748-ad64-4a28-751f562dd60d,CORPORATIVO DEL NORTE S.A. DE C.V.,CORPORATIVO DEL NORTE,COD120817JFY,MORAL,Fabricación de productos farmacéuticos y medicamentos,3254,0,5,https://www.corporativodelnort.mx,corporativodelnort.mx,+524578550614,contacto@corporativodelnort.mx,Boulevard Constitución,4228,Santa María la Ribera,Mérida,Yucatán,31710,Mexico,19.863332,-97.483874,Fernando Hernández,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,fhernández@corporativodelnort.mx,VERIFIED,+524541496519,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_d819a9bc-a6f4-bebf-7bc8-109f8accadef,AUTOMOTRIZ INDUSTRIAL S.C.,AUTOMOTRIZ INDUSTRIAL,AUI05052739S,MORAL,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,251,,https://www.automotrizindustri.com.mx,automotrizindustri.com.mx,+524259252181,contacto@automotrizindustri.com.mx,Calzada González Gallo,3653,Del Valle,Irapuato,Guanajuato,11819,Mexico,19.822934,-100.59843,Sofia Valenzuela,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,svalenzuela@automotrizindustri.com.mx,VERIFIED,+524247878543,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_e44535f2-6d0a-845c-8857-abf96167a1d5,CONSTRUCCIONES INTEGRAL S.A.B. DE C.V.,CONSTRUCCIONES INTEGRAL,COI990302DEM,MORAL,Fabricación de productos químicos básicos y resinas sintéticas,3251,11,30,https://www.construccionesinte.com.mx,construccionesinte.com.mx,+529545641092,contacto@construccionesinte.com.mx,Paseo Benito Juárez,4450 Int Piso 9,Zona Industrial,Boca del Río,Veracruz,30955,Mexico,18.555414,-99.479934,Javier Vega,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,jvega@construccionesinte.com.mx,VERIFIED,+529571888569,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_d6cf71e6-c8dc-3848-32cf-ac772a116397,TRANSFORMADORA DEL CENTRO S.A.S.,TRANSFORMADORA DEL CENTRO,TRD181112YYO,MORAL,Fabricación de productos químicos básicos y resinas sintéticas,3251,31,50,https://www.transformadoradelc.mx,transformadoradelc.mx,+529537107776,contacto@transformadoradelc.mx,Calzada Manuel Ávila Camacho,2319,Santa Fe,Coatzacoalcos,Veracruz,30525,Mexico,21.905496,-97.365406,Mariana González,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,mgonzález@transformadoradelc.mx,VERIFIED,+529599094303,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_7f74f28f-948c-e80b-e725-1fca36025394,MANUFACTURA ESTRATEGICA S.A.S.,MANUFACTURA ESTRATEGICA,MAE0611093CY,MORAL,Instalaciones eléctricas y electromecánicas en construcciones,2382,11,30,https://www.manufacturaestrate.com,manufacturaestrate.com,+525337060902,contacto@manufacturaestrate.com,Calle Lázaro Cárdenas,3301,Industrial Vallejo,Jesús María,Aguascalientes,01181,Mexico,24.036554,-97.102581,David Garza,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,dgarza@manufacturaestrate.com,VERIFIED,+525398571562,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_7c42a788-02e0-420a-88ae-f1a579edde05,FARMACEUTICA GLOBAL S.A.S.,FARMACEUTICA GLOBAL,FAG120924F8M,MORAL,Comercio al por mayor de artículos de ferretería y herramientas,4662,6,10,https://www.farmaceuticaglobal.com,farmaceuticaglobal.com,+525448023615,contacto@farmaceuticaglobal.com,Av. Paseo Cuauhnáhuac,265,Del Valle,Celaya,Guanajuato,11761,Mexico,24.818828,-100.04088,Luis Dominguez,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,ldominguez@farmaceuticaglobal.com,VERIFIED,+525460062121,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_326d1e64-2f50-ea76-b370-cbe520a07cdf,IMPORTADORA DEL CENTRO S.A.S.,IMPORTADORA DEL CENTRO,IMD180827DES,MORAL,Fabricación de productos de plástico y polímeros para empaque,3261,31,50,https://www.importadoradelcent.com,importadoradelcent.com,+527644147438,contacto@importadoradelcent.com,Calzada 5 de Mayo,1700,Parque Industrial,Temixco,Morelos,17892,Mexico,18.201259,-104.94681,Javier Villaseñor,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,jvillaseñor@importadoradelcent.com,VERIFIED,+527664467156,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_7906ba93-2fc8-f971-e466-78a92ee63c4d,FARMACEUTICA DEL PACIFICO S.A. DE C.V.,FARMACEUTICA DEL PACIFICO,FAD130918LY7,MORAL,Transporte de carga general y logística multimodal,4841,0,5,https://www.farmaceuticadelpac.com.mx,farmaceuticadelpac.com.mx,+525535840312,contacto@farmaceuticadelpac.com.mx,Carretera Paseo Cuauhnáhuac,4257 Int Piso 1,Polanco,Coyoacán,Ciudad de México,09374,Mexico,24.464246,-97.569407,Sofia López,Socio Fundador,Founder,FOUNDER,EXECUTIVE,slópez@farmaceuticadelpac.com.mx,VERIFIED,+525590018892,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_ac5a47f7-38a4-3844-85f8-dbee14e70b3f,EQUIPOS Y SISTEMAS INTEGRAL S.A.S.,EQUIPOS Y SISTEMAS INTEGRAL,EQI9811243VD,MORAL,Comercio al por mayor de maquinaria y equipo industrial,4659,31,50,https://www.equiposysistemasin.mx,equiposysistemasin.mx,+524191638977,contacto@equiposysistemasin.mx,Paseo Cuauhtémoc,4115,Industrial Vallejo,Boca del Río,Veracruz,30465,Mexico,16.25909,-95.403304,Javier Castro,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,jcastro@equiposysistemasin.mx,VERIFIED,+524173601373,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_641500f8-6325-029f-0a9f-231c91f41e7c,FARMACEUTICA DE LAS AMERICAS 81 S.A. DE C.V.,FARMACEUTICA DE LAS AMERICAS 81,FAD0706260IU,MORAL,Transporte de carga general y logística multimodal,4841,51,100,https://www.farmaceuticadelasa.com,farmaceuticadelasa.com,+527996260464,contacto@farmaceuticadelasa.com,Calle Juárez,432,Parque Industrial CIVAC,Torreón,Coahuila,05184,Mexico,19.509418,-105.106188,Roberto Mendoza,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,rmendoza@farmaceuticadelasa.com,VERIFIED,+527938838393,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_51dd634a-18ab-6007-902c-a969f96ad979,TRANSPORTES CENTRAL S.A.P.I. DE C.V.,TRANSPORTES CENTRAL,TRC9812192QI,MORAL,Transporte de carga general y logística multimodal,4841,251,,https://www.transportescentral.mx,transportescentral.mx,+525569859487,contacto@transportescentral.mx,Calzada Patriotismo,2856,San Rafael,Benito Juárez,Ciudad de México,09977,Mexico,21.005451,-102.652199,Eduardo Garza,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,egarza@transportescentral.mx,VERIFIED,+525572673592,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_f7c747b8-be36-157e-bf74-44bac61a1902,METALURGICA LATINOAMERICANA S.A.S.,METALURGICA LATINOAMERICANA,MEL980812HP4,MORAL,Fabricación de productos químicos básicos y resinas sintéticas,3251,11,30,https://www.metalurgicalatinoa.com,metalurgicalatinoa.com,+523380285459,contacto@metalurgicalatinoa.com,Paseo Patriotismo,2211,Jardines del Bosque,Guadalajara,Jalisco,14924,Mexico,24.883023,-98.379113,Eduardo Treviño,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,etreviño@metalurgicalatinoa.com,VERIFIED,+523365848234,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_b6987d8c-563d-1048-2ee3-e95bd875caa7,CONSULTORES LATINOAMERICANA 61 S.A.B. DE C.V.,CONSULTORES LATINOAMERICANA 61,COL170820AH8,MORAL,Instalaciones eléctricas y electromecánicas en construcciones,2382,101,250,https://www.consultoreslatinoa.mx,consultoreslatinoa.mx,+525749564443,contacto@consultoreslatinoa.mx,Calle Félix U. Gómez,273,San Jerónimo,Cuautitlán Izcalli,México,15529,Mexico,22.952458,-98.42429,Guillermo Navarro,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,gnavarro@consultoreslatinoa.mx,VERIFIED,+525798730134,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_ab9f5d92-2c5d-cec0-cbbf-eb6065398f4b,PROVEEDORA INTERNACIONAL S.A.P.I. DE C.V.,PROVEEDORA INTERNACIONAL,PRI051001C51,MORAL,Fabricación de productos de plástico y polímeros para empaque,3261,0,5,https://www.proveedorainternac.com,proveedorainternac.com,+526284838098,contacto@proveedorainternac.com,Paseo Industria Militar,2906,Jardines del Bosque,Los Mochis,Sinaloa,25788,Mexico,16.664288,-101.358516,Alejandro Alarcón,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,aalarcón@proveedorainternac.com,VERIFIED,+526248051514,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_2fe7021a-ba86-4979-966a-cb8a498e257e,IMPORTADORA EMPRESARIAL S.A.B. DE C.V.,IMPORTADORA EMPRESARIAL,IME040109LSP,MORAL,Fabricación de productos de plástico y polímeros para empaque,3261,251,,https://www.importadoraempresa.com.mx,importadoraempresa.com.mx,+524864342671,contacto@importadoraempresa.com.mx,Calle Universidad,3397 Int Piso 11,Parque Industrial FINSA,Xalapa,Veracruz,30231,Mexico,25.073009,-97.087579,Sofia Martínez,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,smartínez@importadoraempresa.com.mx,VERIFIED,+524873562397,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_f06714cd-5067-d25d-9cdc-25fb5e2f5def,PROVEEDORA AVANZADA S.C.,PROVEEDORA AVANZADA,PRA95120800T,MORAL,Desarrollo de software y servicios de tecnología de información,5415,0,5,https://www.proveedoraavanzada.com.mx,proveedoraavanzada.com.mx,+526080991307,contacto@proveedoraavanzada.com.mx,Paseo Hidalgo,3789,Parque Industrial,Aguascalientes,Aguascalientes,01826,Mexico,16.39381,-98.776539,Mariana Valenzuela,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,mvalenzuela@proveedoraavanzada.com.mx,VERIFIED,+526079072061,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_631e4446-b44b-c3de-d226-6691ebbe7fc1,PROVEEDORA AVANZADA S. DE R.L. DE C.V.,PROVEEDORA AVANZADA,PRA181012SCU,MORAL,Fabricación de productos farmacéuticos y medicamentos,3254,101,250,https://www.proveedoraavanzada.com,proveedoraavanzada.com,+529585370074,contacto@proveedoraavanzada.com,Calzada Paseo Cuauhnáhuac,1319,Zona Industrial,Calvillo,Aguascalientes,01172,Mexico,21.823402,-99.97039,Jorge Morales,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,jmorales@proveedoraavanzada.com,VERIFIED,+529554103964,DENUE,1,97,2026-09-06T14:49:23.999183+00:00
mx_176e9448-79c9-ffec-b233-bb7c3619b0ec,FARMACEUTICA DE LAS AMERICAS S. DE R.L. DE C.V.,FARMACEUTICA DE LAS AMERICAS,FAD0403097G9,MORAL,Comercio al por mayor de maquinaria y equipo industrial,4659,0,5,https://www.farmaceuticadelasa.com.mx,farmaceuticadelasa.com.mx,+528916547043,contacto@farmaceuticadelasa.com.mx,Calzada Reforma,424,San Jerónimo,Mérida,Yucatán,31435,Mexico,19.155119,-95.965263,Patricia Vega,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,pvega@farmaceuticadelasa.com.mx,VERIFIED,+528923395236,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_8ef46909-17c7-0d95-bba7-ffa9a7d26acd,METALURGICA DEL BAJIO S.A.P.I. DE C.V.,METALURGICA DEL BAJIO,MED0212198O9,MORAL,Servicios de consultoría en administración y gestión empresarial,5416,31,50,https://www.metalurgicadelbaji.com.mx,metalurgicadelbaji.com.mx,+528131096089,contacto@metalurgicadelbaji.com.mx,Boulevard Lázaro Cárdenas,1095,Santa María la Ribera,Torreón,Coahuila,05621,Mexico,19.973839,-100.661597,Claudia Martínez,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,cmartínez@metalurgicadelbaji.com.mx,VERIFIED,+528191810889,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_660e0004-3bfa-e3ae-b553-a338ec1ca588,METALURGICA DEL CENTRO S.A.S.,METALURGICA DEL CENTRO,MED980811QV8,MORAL,Instalaciones eléctricas y electromecánicas en construcciones,2382,51,100,https://www.metalurgicadelcent.com,metalurgicadelcent.com,+528893264930,contacto@metalurgicadelcent.com,Calzada Constitución,1969,San Jerónimo,Monclova,Coahuila,05314,Mexico,20.710749,-99.288117,Alejandro Navarro,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,anavarro@metalurgicadelcent.com,VERIFIED,+528841968173,DENUE,1,97,2026-09-06T14:49:23.988197+00:00
mx_66ca313f-9436-c365-41ea-36f7096682f9,DESARROLLOS ESPECIALIZADA S. DE R.L. DE C.V.,DESARROLLOS ESPECIALIZADA,DEE1410103MH,MORAL,Desarrollo de software y servicios de tecnología de información,5415,6,10,https://www.desarrollosespecia.com.mx,desarrollosespecia.com.mx,+524947366553,contacto@desarrollosespecia.com.mx,Carretera Morones Prieto,3658 Int Piso 11,Industrial Vallejo,Nogales,Sonora,26163,Mexico,23.001056,-99.461222,Patricia Vega,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,pvega@desarrollosespecia.com.mx,VERIFIED,+524923742802,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_a4248545-d561-3647-71bc-aebbfe9fb049,PLASTICOS INDUSTRIAL S.A.S.,PLASTICOS INDUSTRIAL,PLI170312CNC,MORAL,Fabricación de productos químicos básicos y resinas sintéticas,3251,251,,https://www.plasticosindustria.com.mx,plasticosindustria.com.mx,+526389555213,contacto@plasticosindustria.com.mx,Carretera Adolfo López Mateos,2805,Parque Industrial FINSA,San Andrés Cholula,Puebla,21441,Mexico,20.037273,-101.911814,Claudia González,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,cgonzález@plasticosindustria.com.mx,VERIFIED,+526319193932,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_132b6b3e-1359-d096-f7be-a62f0ca8554a,PLASTICOS ESTRATEGICA S.A.B. DE C.V.,PLASTICOS ESTRATEGICA,PLE960713OVA,MORAL,Fabricación de estructuras metálicas y pailería industrial,3323,0,5,https://www.plasticosestrategi.com.mx,plasticosestrategi.com.mx,+526336764015,contacto@plasticosestrategi.com.mx,Calle 5 de Mayo,2577,Parque Industrial Benito Juárez,Silao,Guanajuato,11756,Mexico,24.131391,-100.840347,Andrea Valenzuela,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,avalenzuela@plasticosestrategi.com.mx,VERIFIED,+526363312365,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_8114b39d-5982-d3e6-1b89-0208f4ada8db,EMPAQUES LATINOAMERICANA S.A. DE C.V.,EMPAQUES LATINOAMERICANA,EML980128PD6,MORAL,Fabricación de productos farmacéuticos y medicamentos,3254,0,5,https://www.empaqueslatinoamer.mx,empaqueslatinoamer.mx,+528292356093,contacto@empaqueslatinoamer.mx,Carretera Industria Militar,2727 Int Piso 14,Parque Industrial CIVAC,Corregidora,Querétaro,22185,Mexico,20.69392,-100.903273,Fernando Benítez,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,fbenítez@empaqueslatinoamer.mx,VERIFIED,+528222423840,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_923558d3-0786-cd7a-4567-24c5f34d2340,QUIMICA INTERNACIONAL S.A.P.I. DE C.V.,QUIMICA INTERNACIONAL,QUI1912039EV,MORAL,Transporte de carga general y logística multimodal,4841,51,100,https://www.quimicainternacion.com,quimicainternacion.com,+527422142475,contacto@quimicainternacion.com,Calle Paseo Cuauhnáhuac,734,Parque Industrial Benito Juárez,Cuernavaca,Morelos,17339,Mexico,20.623083,-99.71164,Eduardo Ruiz,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,eruiz@quimicainternacion.com,VERIFIED,+527473636970,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_459275ab-7b81-b981-62e7-20ec83b0d251,CONSULTORES DEL NORTE S.A.P.I. DE C.V.,CONSULTORES DEL NORTE,COD1606056DE,MORAL,Comercio al por mayor de artículos de ferretería y herramientas,4662,31,50,https://www.consultoresdelnort.com.mx,consultoresdelnort.com.mx,+526248487384,contacto@consultoresdelnort.com.mx,Boulevard Patriotismo,1212,Roma Norte,León,Guanajuato,11619,Mexico,20.260208,-97.419278,Jorge Hernández,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,jhernández@consultoresdelnort.com.mx,VERIFIED,+526251919209,DENUE,1,97,2026-09-06T14:49:23.984385+00:00
mx_f041d883-1fa6-7f3c-aaac-57a75ae91841,SERVICIOS INTEGRALES GLOBAL S. DE R.L. DE C.V.,SERVICIOS INTEGRALES GLOBAL,SEG080501ZWF,MORAL,Fabricación de equipo de transporte y autopartes,3363,101,250,https://www.serviciosintegrale.mx,serviciosintegrale.mx,+527466386487,contacto@serviciosintegrale.mx,Boulevard 5 de Mayo,3999,Del Valle,Jiutepec,Morelos,17760,Mexico,22.490744,-103.014404,Andrea Martínez,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,amartínez@serviciosintegrale.mx,VERIFIED,+527487044943,DENUE;DENUE,1,100,2026-09-06T14:49:28.011512+00:00
