id,clee,nom_estab,raz_soc,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,numero_ext,numero_int,nomb_asent,cod_postal,cve_ent,entidad,cve_mun,municipio,telefono,correoelec,sitio_web,latitud,longitud,fecha_alta,rfc,representante_legal,cargo_representante,correo_directo,telefono_directo
18843,0154150018843,EQUIPOS Y SISTEMAS DEL NORTE,EQUIPOS Y SISTEMAS DEL NORTE S.C.,5415,Desarrollo de software y servicios de tecnología de información,6 a 10 personas,Paseo,Paseo Cuauhnáhuac,2844,Piso 2,Parque Industrial FINSA,01918,01,Aguascalientes,011,Calvillo,7668488019,contacto@equiposysistemasde.com.mx,https://www.equiposysistemasde.com.mx,15.538731,-102.339087,2024-01-15,EQD060918512,Gabriel García,Director Comercial,ggarcía@equiposysistemasde.com.mx,+527696632886
18844,1746620018844,CORPORATIVO DEL NORTE,CORPORATIVO DEL NORTE S.A. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,251 y más personas,Circuito,Benito Juárez,265,,Parque Industrial FINSA,17965,17,Morelos,016,Cuautla,8621982478,contacto@corporativodelnort.com.mx,https://www.corporativodelnort.com.mx,18.434597,-97.26625,2024-01-15,COD170118OD4,Claudia Navarro,Director General,cnavarro@corporativodelnort.com.mx,+528679284601
18845,2632510018845,EMPAQUES ESPECIALIZADA,EMPAQUES ESPECIALIZADA S.A. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,51 a 100 personas,Boulevard,Revolución,4375,,Del Valle,26824,26,Sonora,012,Guaymas,9078701101,contacto@empaquesespecializ.mx,https://www.empaquesespecializ.mx,22.124064,-102.461361,2024-01-15,EME1205229A5,Eduardo Vega,Directora de Recursos Humanos,evega@empaquesespecializ.mx,+529061286995
18846,2854150018846,EQUIPOS Y SISTEMAS DE OCCIDENTE,EQUIPOS Y SISTEMAS DE OCCIDENTE S. DE R.L. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,101 a 250 personas,Carretera,Juárez,806,,Parque Industrial CIVAC,28856,28,Tamaulipas,006,Reynosa,6396788028,contacto@equiposysistemasde.mx,https://www.equiposysistemasde.mx,20.219943,-97.339636,2024-01-15,EQD020518Y0Q,Fernando Alarcón,Director de Operaciones,falarcón@equiposysistemasde.mx,+526328339918
18847,1554150018847,FARMACEUTICA DINAMICA,FARMACEUTICA DINAMICA S.A.S.,5415,Desarrollo de software y servicios de tecnología de información,31 a 50 personas,Boulevard,Industria Militar,2857,,Polanco,15861,15,Estado de México,014,Cuautitlán Izcalli,6952863085,contacto@farmaceuticadinami.com.mx,https://www.farmaceuticadinami.com.mx,25.415484,-98.788834,2024-01-15,FAD101208SC7,Miguel Vega,Director de Tecnología,mvega@farmaceuticadinami.com.mx,+526991092994
18848,1154150018848,LOGISTICA ESPECIALIZADA,LOGISTICA ESPECIALIZADA S. DE R.L. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,0 a 5 personas,Circuito,Reforma,2969,,Zona Industrial,11263,11,Guanajuato,013,León,9567665512,contacto@logisticaespeciali.com.mx,https://www.logisticaespeciali.com.mx,16.76754,-98.345012,2024-01-15,LOE990606RA2,Claudia Navarro,Director Comercial,cnavarro@logisticaespeciali.com.mx,+529529399993
18849,3133630018849,DESARROLLOS INDUSTRIAL,DESARROLLOS INDUSTRIAL S.A.P.I. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,251 y más personas,Av.,Cuauhtémoc,2394,,Centro,31348,31,Yucatán,007,Kanasín,4846911625,contacto@desarrollosindustr.com,https://www.desarrollosindustr.com,18.605108,-96.817572,2024-01-15,DEI010401R59,Gabriel Dominguez,Director de Finanzas,gdominguez@desarrollosindustr.com,+524838051920
18850,1132510018850,DESARROLLOS DEL CENTRO,DESARROLLOS DEL CENTRO S.A.B. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,251 y más personas,Circuito,Hidalgo,3345,,Industrial Vallejo,11174,11,Guanajuato,013,León,4433562773,contacto@desarrollosdelcent.mx,https://www.desarrollosdelcent.mx,23.921701,-103.309703,2024-01-15,DED96030138D,Alejandro Martínez,Director Comercial,amartínez@desarrollosdelcent.mx,+524435898117
18851,3023820018851,TRANSFORMADORA ESTRATEGICA,TRANSFORMADORA ESTRATEGICA S.A.B. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,251 y más personas,Paseo,Insurgentes Sur,3103,Piso 2,Polanco,30144,30,Veracruz,016,Boca del Río,9557641176,contacto@transformadoraestr.com.mx,https://www.transformadoraestr.com.mx,17.345835,-101.508776,2024-01-15,TRE0704147WW,Javier Dominguez,Director General,jdominguez@transformadoraestr.com.mx,+529581721556
18852,0233230018852,ENERGIA ESTRATEGICA,ENERGIA ESTRATEGICA S. DE R.L. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,251 y más personas,Av.,Benito Juárez,2998,,Centro,02728,02,Baja California,008,Ensenada,9347854403,contacto@energiaestrategica.com.mx,https://www.energiaestrategica.com.mx,17.079198,-96.066987,2024-01-15,ENE061113CRP,Miguel Mendoza,Socio Fundador,mmendoza@energiaestrategica.com.mx,+529353879915
18853,2448410018853,DESARROLLOS DEL NORTE,DESARROLLOS DEL NORTE S.C.,4841,Transporte de carga general y logística multimodal,51 a 100 personas,Paseo,Cuauhtémoc,3534,Piso 1,Zona Industrial,24107,24,San Luis Potosí,005,Soledad de Graciano Sánchez,4881627314,contacto@desarrollosdelnort.com.mx,https://www.desarrollosdelnort.com.mx,17.399967,-104.406682,2024-01-15,DED950501RZH,Gabriel Garza,Director de Operaciones,ggarza@desarrollosdelnort.com.mx,+524865454938
18854,0232540018854,TRANSFORMADORA ESTRATEGICA,TRANSFORMADORA ESTRATEGICA S.C.,3254,Fabricación de productos farmacéuticos y medicamentos,51 a 100 personas,Av.,Constitución,2725,Piso 6,Parque Industrial Benito Juárez,02314,02,Baja California,007,Ensenada,8846373449,contacto@transformadoraestr.com,https://www.transformadoraestr.com,22.2255,-99.429812,2024-01-15,TRE000318FL3,Hector Salinas,Director de Finanzas,hsalinas@transformadoraestr.com,+528887735049
18855,1132510018855,DESARROLLOS ESPECIALIZADA,DESARROLLOS ESPECIALIZADA S.A. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,6 a 10 personas,Circuito,Revolución,596,Piso 14,Parque Industrial FINSA,11505,11,Guanajuato,018,León,6620203257,contacto@desarrollosespecia.com,https://www.desarrollosespecia.com,23.651404,-102.401229,2024-01-15,DEE951008A14,Roberto Salinas,Director Comercial,rsalinas@desarrollosespecia.com,+526662976630
18856,3054150018856,DISTRIBUIDORA LATINOAMERICANA,DISTRIBUIDORA LATINOAMERICANA S.A. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,51 a 100 personas,Av.,González Gallo,1950,,Zona Industrial,30735,30,Veracruz,001,Córdoba,4343408718,contacto@distribuidoralatin.com.mx,https://www.distribuidoralatin.com.mx,15.660248,-103.457927,2024-01-15,DIL09031678M,Hector Morales,Director de Operaciones,hmorales@distribuidoralatin.com.mx,+524310715981
18857,0923820018857,PROVEEDORA DEL NORTE,PROVEEDORA DEL NORTE S.A.B. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,31 a 50 personas,Calzada,Reforma,3910,,Roma Norte,09882,09,Ciudad de México,009,Álvaro Obregón,5553928450,contacto@proveedoradelnorte.com.mx,https://www.proveedoradelnorte.com.mx,22.650935,-100.218855,2024-01-15,PRD091028O47,Carlos García,Directora de Recursos Humanos,cgarcía@proveedoradelnorte.com.mx,+525522671427
18858,2154160018858,INDUSTRIAS INTEGRAL,INDUSTRIAS INTEGRAL S.C.,5416,Servicios de consultoría en administración y gestión empresarial,11 a 30 personas,Calzada,Insurgentes Sur,2175,,Industrial Vallejo,21134,21,Puebla,011,San Andrés Cholula,4556822812,contacto@industriasintegral.mx,https://www.industriasintegral.mx,15.949085,-96.155426,2024-01-15,INI980327HXS,Claudia Morales,Director Comercial,cmorales@industriasintegral.mx,+524537655900
18859,0554160018859,SOLUCIONES LATINOAMERICANA,SOLUCIONES LATINOAMERICANA S.A.P.I. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,11 a 30 personas,Calle,Constitución,397,,San Rafael,05666,05,Coahuila,001,Ramos Arizpe,7024249392,contacto@solucioneslatinoam.com,https://www.solucioneslatinoam.com,21.344995,-95.807144,2024-01-15,SOL210519ZYA,Gabriel González,Director de Tecnología,ggonzález@solucioneslatinoam.com,+527017809178
18860,0832510018860,INDUSTRIAS ESPECIALIZADA,INDUSTRIAS ESPECIALIZADA S.A.S.,3251,Fabricación de productos químicos básicos y resinas sintéticas,0 a 5 personas,Circuito,5 de Mayo,2977,Piso 12,Industrial Vallejo,08204,08,Chihuahua,015,Cuauhtémoc,8779437785,contacto@industriasespecial.com.mx,https://www.industriasespecial.com.mx,17.217159,-100.635734,2024-01-15,INE980209RMB,Patricia Villaseñor,Socio Fundador,pvillaseñor@industriasespecial.com.mx,+528749191513
18861,0156160018861,AUTOMOTRIZ DE OCCIDENTE,AUTOMOTRIZ DE OCCIDENTE S.A.S.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",0 a 5 personas,Av.,5 de Mayo,3525,,Roma Norte,01892,01,Aguascalientes,009,Aguascalientes,4573175167,contacto@automotrizdeoccide.com,https://www.automotrizdeoccide.com,23.646741,-102.203019,2024-01-15,AUD051204383,Patricia Vega,Socio Fundador,pvega@automotrizdeoccide.com,+524520968507
18862,2446620018862,DESARROLLOS ESTRATEGICA 91,DESARROLLOS ESTRATEGICA 91 S. DE R.L. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,11 a 30 personas,Boulevard,Lázaro Cárdenas,164,,San Rafael,24364,24,San Luis Potosí,009,Soledad de Graciano Sánchez,5188649606,contacto@desarrollosestrate.com,https://www.desarrollosestrate.com,17.283836,-95.924035,2024-01-15,DEE090525X7L,Patricia Dominguez,Director de Finanzas,pdominguez@desarrollosestrate.com,+525178630505
18863,1146620018863,METALURGICA DEL NORTE,METALURGICA DEL NORTE S. DE R.L. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,251 y más personas,Circuito,Morones Prieto,948,,San Jerónimo,11883,11,Guanajuato,013,Irapuato,8930945628,contacto@metalurgicadelnort.com,https://www.metalurgicadelnort.com,22.977962,-103.535646,2024-01-15,MED160517J4G,Daniel Morales,Director General,dmorales@metalurgicadelnort.com,+528918309557
18864,1932540018864,COMERCIALIZADORA DE OCCIDENTE,COMERCIALIZADORA DE OCCIDENTE S.A.P.I. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,51 a 100 personas,Calzada,Paseo Cuauhnáhuac,2024,,Santa María la Ribera,19300,19,Nuevo León,015,Apodaca,8136799832,contacto@comercializadorade.com,https://www.comercializadorade.com,20.454554,-104.381413,2024-01-15,COD990526C8J,Mariana Vega,Director Comercial,mvega@comercializadorade.com,+528188473134
18865,3132510018865,CONSTRUCCIONES DINAMICA 56,CONSTRUCCIONES DINAMICA 56 S.A.S.,3251,Fabricación de productos químicos básicos y resinas sintéticas,0 a 5 personas,Av.,Adolfo López Mateos,102,,Polanco,31586,31,Yucatán,012,Progreso,4775304252,contacto@construccionesdina.com,https://www.construccionesdina.com,21.706175,-102.393228,2024-01-15,COD001022GBO,Claudia Ruiz,Director Comercial,cruiz@construccionesdina.com,+524779717988
18866,0232540018866,CONSTRUCCIONES INDUSTRIAL,CONSTRUCCIONES INDUSTRIAL S. DE R.L. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,0 a 5 personas,Calle,Industria Militar,1074,,Polanco,02511,02,Baja California,019,Tecate,4583954202,contacto@construccionesindu.com,https://www.construccionesindu.com,23.613046,-95.414458,2024-01-15,COI090320ARQ,Eduardo Villaseñor,Director de Finanzas,evillaseñor@construccionesindu.com,+524510758576
18867,2654160018867,TRANSFORMADORA DE LAS AMERICAS 63,TRANSFORMADORA DE LAS AMERICAS 63 S. DE R.L. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,251 y más personas,Boulevard,González Gallo,260,Piso 8,Parque Industrial,26150,26,Sonora,002,Hermosillo,6189393826,contacto@transformadoradela.com.mx,https://www.transformadoradela.com.mx,23.120491,-97.227674,2024-01-15,TRD220909QBV,Andrea Ruiz,Director de Finanzas,aruiz@transformadoradela.com.mx,+526121708150
18868,0223820018868,EMPAQUES DEL NORTE,EMPAQUES DEL NORTE S. DE R.L. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,101 a 250 personas,Calle,Patriotismo,2201,,Polanco,02547,02,Baja California,006,Ensenada,7898164285,contacto@empaquesdelnorte.mx,https://www.empaquesdelnorte.mx,15.882548,-102.966264,2024-01-15,EMD051015LTC,Gabriel Treviño,Director General,gtreviño@empaquesdelnorte.mx,+527862078745
18869,0832540018869,PROVEEDORA INTEGRAL,PROVEEDORA INTEGRAL S. DE R.L. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,31 a 50 personas,Carretera,González Gallo,2618,,Zona Industrial,08152,08,Chihuahua,004,Cuauhtémoc,4795971152,contacto@proveedoraintegral.com.mx,https://www.proveedoraintegral.com.mx,17.497329,-96.672899,2024-01-15,PRI220923E42,Roberto Garza,Director de Operaciones,rgarza@proveedoraintegral.com.mx,+524735359213
18870,1146590018870,SERVICIOS INTEGRALES DEL PACIFICO,SERVICIOS INTEGRALES DEL PACIFICO S.A.P.I. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,251 y más personas,Av.,Revolución,1219,,Parque Industrial,11890,11,Guanajuato,017,Salamanca,6330704862,contacto@serviciosintegrale.mx,https://www.serviciosintegrale.mx,21.766047,-100.125516,2024-01-15,SED030418N8Y,Guillermo Treviño,Directora de Recursos Humanos,gtreviño@serviciosintegrale.mx,+526336609920
18871,0933630018871,MANUFACTURA EMPRESARIAL,MANUFACTURA EMPRESARIAL S. DE R.L. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,11 a 30 personas,Boulevard,González Gallo,3378,Piso 10,Parque Industrial CIVAC,09387,09,Ciudad de México,004,Cuauhtémoc,5518203384,contacto@manufacturaempresa.com.mx,https://www.manufacturaempresa.com.mx,18.007675,-102.95659,2024-01-15,MAE110301X4X,Mariana González,Directora de Recursos Humanos,mgonzález@manufacturaempresa.com.mx,+525568006170
18872,1432610018872,CONSULTORES INDUSTRIAL,CONSULTORES INDUSTRIAL S.A. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,31 a 50 personas,Calle,Patriotismo,1013,Piso 2,Del Valle,14150,14,Jalisco,008,Tlajomulco de Zúñiga,3367966878,contacto@consultoresindustr.com,https://www.consultoresindustr.com,20.895029,-104.20196,2024-01-15,COI961106P5B,Javier García,Director Comercial,jgarcía@consultoresindustr.com,+523342989701
18873,0148410018873,MANUFACTURA MODERNA,MANUFACTURA MODERNA S.A.P.I. DE C.V.,4841,Transporte de carga general y logística multimodal,101 a 250 personas,Calzada,Insurgentes Sur,3097,,Parque Industrial CIVAC,01644,01,Aguascalientes,002,Jesús María,7645910852,contacto@manufacturamoderna.mx,https://www.manufacturamoderna.mx,21.040083,-101.585761,2024-01-15,MAM2008055VJ,Daniel Valenzuela,Director de Operaciones,dvalenzuela@manufacturamoderna.mx,+527646560432
18874,1956160018874,TRANSFORMADORA GLOBAL,TRANSFORMADORA GLOBAL S.A.B. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",0 a 5 personas,Av.,Insurgentes Sur,2258,,Polanco,19156,19,Nuevo León,019,Apodaca,8123120920,contacto@transformadoraglob.com.mx,https://www.transformadoraglob.com.mx,19.011678,-97.018035,2024-01-15,TRG0709276NA,Carlos Mendoza,Director de Operaciones,cmendoza@transformadoraglob.com.mx,+528148783373
18875,0232610018875,PLASTICOS CENTRAL,PLASTICOS CENTRAL S.A.P.I. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,11 a 30 personas,Paseo,Revolución,3174,,San Jerónimo,02522,02,Baja California,012,Tecate,7854170608,contacto@plasticoscentral19.mx,https://www.plasticoscentral19.mx,20.254754,-103.350756,2024-01-15,PLC051102EZG,Eduardo Hernández,Director General,ehernández@plasticoscentral19.mx,+527858541419
18876,0946620018876,INDUSTRIAS DEL PACIFICO,INDUSTRIAS DEL PACIFICO S.A.B. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,0 a 5 personas,Paseo,Insurgentes Sur,1281,,Parque Industrial FINSA,09805,09,Ciudad de México,014,Iztapalapa,5560066407,contacto@industriasdelpacif.mx,https://www.industriasdelpacif.mx,20.178077,-97.837253,2024-01-15,IND120114NPB,Hector Martínez,Socio Fundador,hmartínez@industriasdelpacif.mx,+525512044622
18877,2532540018877,PROVEEDORA DE OCCIDENTE,PROVEEDORA DE OCCIDENTE S. DE R.L. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,11 a 30 personas,Paseo,Reforma,2712,,Santa María la Ribera,25403,25,Sinaloa,016,Los Mochis,9097978626,contacto@proveedoradeoccide.com.mx,https://www.proveedoradeoccide.com.mx,21.812331,-101.537197,2024-01-15,PRD120214G3N,Rodrigo Garza,Director de Finanzas,rgarza@proveedoradeoccide.com.mx,+529084717310
18878,3156160018878,CONSULTORES MEXICANA 71,CONSULTORES MEXICANA 71 S.A.P.I. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",51 a 100 personas,Calzada,Félix U. Gómez,4385,,Del Valle,31984,31,Yucatán,013,Valladolid,4139820374,contacto@consultoresmexican.com.mx,https://www.consultoresmexican.com.mx,23.273088,-102.117478,2024-01-15,COM121116HET,Patricia Valenzuela,Director de Operaciones,pvalenzuela@consultoresmexican.com.mx,+524160107644
18879,1456160018879,IMPORTADORA DEL NORTE,IMPORTADORA DEL NORTE S.C.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",31 a 50 personas,Calle,Morones Prieto,3726,,Centro,14623,14,Jalisco,017,Tlaquepaque,3358844685,contacto@importadoradelnort.com,https://www.importadoradelnort.com,18.302555,-96.585776,2024-01-15,IMD160507DKV,Daniel Ruiz,Socio Fundador,druiz@importadoradelnort.com,+523346109841
18880,0248410018880,ENERGIA DINAMICA 87,ENERGIA DINAMICA 87 S.A.S.,4841,Transporte de carga general y logística multimodal,51 a 100 personas,Circuito,Manuel Ávila Camacho,174,Piso 7,Del Valle,02138,02,Baja California,009,Ensenada,6740406626,contacto@energiadinamica.com.mx,https://www.energiadinamica.com.mx,16.21879,-101.180028,2024-01-15,END031220YIC,Jorge García,Directora de Recursos Humanos,jgarcía@energiadinamica.com.mx,+526792153531
18881,1733230018881,PLASTICOS EMPRESARIAL,PLASTICOS EMPRESARIAL S.C.,3323,Fabricación de estructuras metálicas y pailería industrial,0 a 5 personas,Boulevard,Adolfo López Mateos,202,,Parque Industrial,17624,17,Morelos,016,Jiutepec,9882786245,contacto@plasticosempresari.com.mx,https://www.plasticosempresari.com.mx,22.782898,-97.689957,2024-01-15,PLE050505C2P,Hector Martínez,Director General,hmartínez@plasticosempresari.com.mx,+529890877060
18882,0532610018882,INDUSTRIAS MODERNA 35,INDUSTRIAS MODERNA 35 S.C.,3261,Fabricación de productos de plástico y polímeros para empaque,11 a 30 personas,Boulevard,Universidad,1331,Piso 2,Roma Norte,05664,05,Coahuila,014,Saltillo,8899305166,contacto@industriasmoderna.mx,https://www.industriasmoderna.mx,21.168967,-99.146057,2024-01-15,INM170428FMH,Miguel Garza,Director de Tecnología,mgarza@industriasmoderna.mx,+528830138464
18883,2232540018883,EMPAQUES NACIONAL,EMPAQUES NACIONAL S.A.S.,3254,Fabricación de productos farmacéuticos y medicamentos,11 a 30 personas,Carretera,Hidalgo,2553,Piso 13,Jardines del Bosque,22611,22,Querétaro,013,San Juan del Río,6482192000,contacto@empaquesnacional.com.mx,https://www.empaquesnacional.com.mx,23.158585,-96.747635,2024-01-15,EMN080313QIB,Guillermo Treviño,Directora de Recursos Humanos,gtreviño@empaquesnacional.com.mx,+526463107304
18884,2133230018884,TECNOLOGIA DEL CENTRO,TECNOLOGIA DEL CENTRO S.A.B. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,51 a 100 personas,Av.,Benito Juárez,3076,,Centro,21829,21,Puebla,011,San Pedro Cholula,4416773976,contacto@tecnologiadelcentr.com,https://www.tecnologiadelcentr.com,16.511568,-104.173643,2024-01-15,TED020815JOT,Rodrigo Treviño,Director General,rtreviño@tecnologiadelcentr.com,+524474290958
18885,0554160018885,EMPAQUES GLOBAL,EMPAQUES GLOBAL S.A.S.,5416,Servicios de consultoría en administración y gestión empresarial,31 a 50 personas,Circuito,Manuel Ávila Camacho,3253,,San Jerónimo,05256,05,Coahuila,016,Monclova,9358782058,contacto@empaquesglobal52.com.mx,https://www.empaquesglobal52.com.mx,21.551406,-95.675995,2024-01-15,EMG1006241F2,Mariana Vega,Director de Tecnología,mvega@empaquesglobal52.com.mx,+529330590706
18886,3132510018886,IMPORTADORA DEL BAJIO,IMPORTADORA DEL BAJIO S.A. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,0 a 5 personas,Calle,Manuel Ávila Camacho,3013,,San Jerónimo,31281,31,Yucatán,007,Kanasín,6041250013,contacto@importadoradelbaji.com,https://www.importadoradelbaji.com,18.980955,-99.430154,2024-01-15,IMD1511153HH,Mariana Treviño,Director de Operaciones,mtreviño@importadoradelbaji.com,+526093276820
18887,0833230018887,PROVEEDORA MODERNA,PROVEEDORA MODERNA S.A.P.I. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,51 a 100 personas,Paseo,5 de Mayo,1256,,Parque Industrial CIVAC,08924,08,Chihuahua,020,Ciudad Juárez,6847980114,contacto@proveedoramoderna.mx,https://www.proveedoramoderna.mx,23.970303,-102.871896,2024-01-15,PRM13111654V,Guillermo Villaseñor,Director de Finanzas,gvillaseñor@proveedoramoderna.mx,+526866238331
18888,1754160018888,PROVEEDORA ESPECIALIZADA,PROVEEDORA ESPECIALIZADA S.A.B. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,31 a 50 personas,Boulevard,Benito Juárez,40,,Santa Fe,17656,17,Morelos,020,Temixco,6280118216,contacto@proveedoraespecial.mx,https://www.proveedoraespecial.mx,20.804923,-99.300898,2024-01-15,PRE9910028Y6,Eduardo García,Director de Operaciones,egarcía@proveedoraespecial.mx,+526271520348
18889,1446590018889,EMPAQUES ESPECIALIZADA 35,EMPAQUES ESPECIALIZADA 35 S.A. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,11 a 30 personas,Carretera,Benito Juárez,3689,,Parque Industrial FINSA,14407,14,Jalisco,016,Tlaquepaque,3368697920,contacto@empaquesespecializ.com,https://www.empaquesespecializ.com,25.151605,-96.478289,2024-01-15,EME110707LWU,Mariana Treviño,Director de Finanzas,mtreviño@empaquesespecializ.com,+523380282343
18890,1532610018890,ENERGIA DEL BAJIO,ENERGIA DEL BAJIO S.C.,3261,Fabricación de productos de plástico y polímeros para empaque,101 a 250 personas,Calzada,5 de Mayo,3555,,Parque Industrial FINSA,15671,15,Estado de México,013,Naucalpan,7591371601,contacto@energiadelbajio.com.mx,https://www.energiadelbajio.com.mx,16.7666,-95.409285,2024-01-15,END1303095WK,Luis Hernández,Directora de Recursos Humanos,lhernández@energiadelbajio.com.mx,+527590048090
18891,0256160018891,IMPORTADORA DE LAS AMERICAS,IMPORTADORA DE LAS AMERICAS S. DE R.L. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",6 a 10 personas,Boulevard,Morones Prieto,1855,,Roma Norte,02731,02,Baja California,005,Ensenada,7896195856,contacto@importadoradelasam.com.mx,https://www.importadoradelasam.com.mx,17.7144,-102.964722,2024-01-15,IMD990816WTL,Daniel García,Directora de Recursos Humanos,dgarcía@importadoradelasam.com.mx,+527812182943
18892,1556160018892,CORPORATIVO DEL NORTE,CORPORATIVO DEL NORTE S.A.S.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",101 a 250 personas,Calzada,Universidad,2696,,San Jerónimo,15729,15,Estado de México,020,Ecatepec,7497245124,contacto@corporativodelnort.mx,https://www.corporativodelnort.mx,17.742956,-100.533981,2024-01-15,COD090208C42,David Benítez,Director de Operaciones,dbenítez@corporativodelnort.mx,+527417237563
18893,1933230018893,INNOVACION LATINOAMERICANA,INNOVACION LATINOAMERICANA S.A.B. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,0 a 5 personas,Carretera,Industria Militar,2228,,Del Valle,19841,19,Nuevo León,006,Santa Catarina,8193580517,contacto@innovacionlatinoam.com.mx,https://www.innovacionlatinoam.com.mx,20.404141,-98.326914,2024-01-15,INL961120ENE,Miguel Valenzuela,Director de Finanzas,mvalenzuela@innovacionlatinoam.com.mx,+528194544320
18894,0556160018894,MANUFACTURA INDUSTRIAL,MANUFACTURA INDUSTRIAL S.A.P.I. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",101 a 250 personas,Av.,Constitución,1810,,Santa Fe,05728,05,Coahuila,003,Torreón,4356903837,contacto@manufacturaindustr.mx,https://www.manufacturaindustr.mx,19.313916,-103.220687,2024-01-15,MAI9602218IO,Jorge Benítez,Director General,jbenítez@manufacturaindustr.mx,+524340371952
18895,2833230018895,CONSTRUCCIONES GLOBAL,CONSTRUCCIONES GLOBAL S.A.B. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,51 a 100 personas,Calle,Morones Prieto,948,Piso 3,Polanco,28887,28,Tamaulipas,002,Tampico,4447291573,contacto@construccionesglob.mx,https://www.construccionesglob.mx,21.036085,-99.785785,2024-01-15,COG191115HI2,Adriana Hernández,Director de Operaciones,ahernández@construccionesglob.mx,+524481026301
18896,0132610018896,DISTRIBUIDORA INTEGRAL,DISTRIBUIDORA INTEGRAL S. DE R.L. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,31 a 50 personas,Paseo,Revolución,919,Piso 14,San Jerónimo,01462,01,Aguascalientes,019,Calvillo,7098150326,contacto@distribuidorainteg.com.mx,https://www.distribuidorainteg.com.mx,16.068139,-100.731667,2024-01-15,DII080520HKU,Miguel Salinas,Director General,msalinas@distribuidorainteg.com.mx,+527054149663
18897,2833630018897,FARMACEUTICA DEL CENTRO,FARMACEUTICA DEL CENTRO S.A.P.I. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,31 a 50 personas,Boulevard,Juárez,2251,,Del Valle,28489,28,Tamaulipas,011,Tampico,4483945228,contacto@farmaceuticadelcen.com,https://www.farmaceuticadelcen.com,17.931723,-95.888117,2024-01-15,FAD031213TOZ,Javier Villaseñor,Director de Finanzas,jvillaseñor@farmaceuticadelcen.com,+524416141230
18898,2832510018898,CORPORATIVO MODERNA,CORPORATIVO MODERNA S. DE R.L. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,0 a 5 personas,Carretera,Industria Militar,4473,,Del Valle,28820,28,Tamaulipas,018,Tampico,8883674715,contacto@corporativomoderna.mx,https://www.corporativomoderna.mx,15.561393,-105.014578,2024-01-15,COM950103XV6,Carlos Castro,Socio Fundador,ccastro@corporativomoderna.mx,+528833301758
18899,0232540018899,METALURGICA GLOBAL,METALURGICA GLOBAL S.A.B. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,31 a 50 personas,Circuito,Morones Prieto,2863,,Centro,02953,02,Baja California,019,Ensenada,7285821045,contacto@metalurgicaglobal.com.mx,https://www.metalurgicaglobal.com.mx,24.862255,-100.61699,2024-01-15,MEG090414AO3,Jorge Mendoza,Directora de Recursos Humanos,jmendoza@metalurgicaglobal.com.mx,+527299631696
